App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated
DPStatus,FAMILY,4.3,1922,4.7M,500000,Free,0,Everyone,Entertainment,09-Jan-18
DrSudoku,FAMILY,3.5,2310,3.1M,500000,Free,0,Everyone,Puzzle,04-Jan-18
SuperDrParkingD,FAMILY,4,4518,41M,1000000,Free,0,Everyone,Simulation,17-Dec-17
DrUnblock,FAMILY,3.9,3847,4.3M,1000000,Free,0,Everyone,Puzzle,03-Jan-18
DoctorKids,FAMILY,4.2,200450,25M,10000000,Free,0,Everyone,Casual;Pretend Play,26-Jul-18
RealCarDrParkingMasterParkingGames,FAMILY,4.2,3345,27M,1000000,Free,0,Everyone,Simulation,12-May-18
CritDiceDiceRoller,FAMILY,4.7,2910,5.3M,50000,Free,0,Everyone,Entertainment,30-Oct-16
DrivingTest,FAMILY,2.9,975,45M,100000,Free,0,Everyone,Simulation,27-Feb-17
DisasterWillStrike,FAMILY,4.5,14692,45M,1000000,Free,0,Everyone,Puzzle,19-Jul-18
BadPiggiesHD,FAMILY,4.4,764967,69M,10000000,Free,0,Everyone,Puzzle,05-Jul-18
SportCarSimulator,FAMILY,4,48731,68M,5000000,Free,0,Everyone,Simulation,19-Apr-18
AirplanePilotCarTransporter,FAMILY,4.1,182363,62M,10000000,Free,0,Everyone,Simulation,27-Jul-18
DXSimulationforXaidDxBelt,FAMILY,4,35,48M,5000,Free,0,Everyone,Simulation,04-Aug-18
DVLotterySimulator,FAMILY,4.6,13,1.3M,1000,Free,0,Everyone,Entertainment,20-Oct-16
BusDriverDHillStation,FAMILY,4.3,31705,49M,5000000,Free,0,Everyone,Simulation,06-Nov-17
DXSimulationBeltforBuildhenshin,FAMILY,4.5,182,39M,10000,Free,0,Everyone,Simulation,11-Jul-18
DXSimulationforOOODxBelt,FAMILY,4.6,67,31M,10000,Free,0,Everyone,Simulation,04-Aug-18
DXSimulationBeltforDecadehenshin,FAMILY,4.5,64,32M,5000,Free,0,Everyone,Simulation,27-Jul-18
LaPoupeduVoyant,FAMILY,4.4,265,8.2M,50000,Free,0,Everyone,Entertainment,06-Jan-17
DJMixEffectsSimulator,FAMILY,4.1,5997,20M,1000000,Free,0,Everyone,Simulation,26-Jan-18
EuroTruckDriverSimulator,FAMILY,4.4,860078,30M,10000000,Free,0,Everyone,Simulation,15-Feb-18
CookingintheKitchen,FAMILY,4.1,217736,87M,10000000,Free,0,Everyone,Casual;Pretend Play,02-Aug-18
KissMeLipKissingTest,FAMILY,3.5,191,5.0M,50000,Free,0,Everyone,Entertainment,18-May-18
DoNotDisturbChallengeYourPrankSkills,FAMILY,4,34417,48M,1000000,Free,0,Everyone,Educational,06-Aug-18
ToiletEkPremKathaSongsLyricsinHindi,FAMILY,4.7,3,2.0M,1000,Free,0,Everyone,Entertainment,10-Aug-17
LilyLeoCrazyCircusDay,FAMILY,3.6,8091,43M,1000000,Free,0,Everyone,Casual;Pretend Play,05-Jun-18
LudoFamilyDiceGame,FAMILY,4.2,3593,19M,500000,Free,0,Everyone,Board;Brain Games,07-Mar-18
MashaandtheBearGoodNight,FAMILY,4.6,29155,83M,1000000,Free,0,Everyone,Educational;Pretend Play,26-Jul-18
MashaandtheBearClimbRacingandCarGames,FAMILY,4.5,2200,73M,1000000,Free,0,Everyone,Racing;Pretend Play,23-Jul-18
MashaandTheBearPuzzleGame,FAMILY,4.3,13330,73M,1000000,Free,0,Everyone,Puzzle;Brain Games,24-May-18
LearntocodewithelChavo,FAMILY,3.9,5933,60M,1000000,Free,0,Everyone,Educational,27-Mar-18
MashaandtheBearHouseCleaningGamesforGirls,FAMILY,4.5,43852,77M,10000000,Free,0,Everyone,Role Playing;Pretend Play,19-Jul-18
MashaandTheBearJamDayMatchgamesforkids,FAMILY,4.6,50060,98M,1000000,Free,0,Everyone,Puzzle;Brain Games,07-Aug-18
FreegamesMashaandtheBear,FAMILY,4.3,34514,60M,5000000,Free,0,Everyone,Puzzle;Brain Games,20-Jul-18
MashaandBearCookingDash,FAMILY,4.3,151374,54M,10000000,Free,0,Everyone,Role Playing;Brain Games,05-Jun-18
MomDoctorEREmergencyFamilyGame,FAMILY,3.5,173,49M,10000,Free,0,Everyone,Educational,26-Jan-18
Voicechangerwitheffects,FAMILY,4.2,1260903,8.7M,50000000,Free,0,Everyone,Entertainment,02-Aug-18
PocketMortys,FAMILY,4.5,174215,93M,10000000,Free,0,Everyone,Simulation,03-Aug-18
PregnantMomEREmergencyDoctorHospitalGames,FAMILY,4,325,27M,50000,Free,0,Everyone,Educational,12-Jun-18
DentistSurgeryEREmergencyDoctorHospitalGames,FAMILY,3.5,2580,53M,100000,Free,0,Everyone,Simulation,06-Jul-18
HospitalEREmergencyHeartSurgeryDoctorGames,FAMILY,3.8,1652,71M,100000,Free,0,Everyone,Simulation,11-Jul-18
LifeguardBeachRescueEREmergencyHospitalGames,FAMILY,3.9,519,76M,100000,Free,0,Everyone,Simulation,07-Aug-18
DoctorXEROnWheels,FAMILY,3.6,12781,51M,1000000,Free,0,Everyone,Casual;Pretend Play,06-Jun-18
ERHeartSurgeryEmergencySimulatorGame,FAMILY,4.3,429,40M,100000,Free,0,Everyone,Educational,19-Jul-18
EstoEsGuerraTVN,FAMILY,4.5,1303,13M,100000,Free,0,Everyone,Entertainment,24-Jul-18
OMGGrossZitDateNightmare,FAMILY,3.7,70105,67M,10000000,Free,0,Everyone,Casual,06-Jun-18
SubwaySimulatorD,FAMILY,4,25489,62M,1000000,Free,0,Everyone,Simulation,06-Aug-18
PokeTypeDex,FAMILY,4.6,36813,33M,500000,Free,0,Everyone,Entertainment,01-May-18
DollHouseDesignDecorationGirlsHouseGame,FAMILY,3.9,2338,45M,100000,Free,0,Everyone,Simulation,29-May-18
Whoviewedmyfbprofilepro,FAMILY,4.5,6396,4.2M,100000,Free,0,Everyone,Entertainment,17-Aug-17
KidsDoctorEREmergencyRescueKidsHospitalGame,FAMILY,3.8,515,85M,100000,Free,0,Everyone,Simulation,20-Jul-18
HairsaloonSpasalon,FAMILY,4.2,38473,23M,10000000,Free,0,Everyone,Casual;Pretend Play,11-Apr-18
AirplaneFlyHawaii,FAMILY,4.1,83427,16M,1000000,Free,0,Everyone,Simulation,30-Jan-15
DoctorGamesForGirlsHospitalER,FAMILY,4.5,51,39M,5000,Free,0,Everyone,Casual,16-Apr-18
HandDoctorGamesERSurgerySimulator,FAMILY,4.1,120,32M,10000,Free,0,Everyone,Casual,13-Mar-18
CastleClashRPGWarandStrategyFR,FAMILY,4.7,376223,24M,1000000,Free,0,Everyone,Strategy,18-Jul-18
ModernCounterFPSMultiplayersbattlegro,FAMILY,4.1,17,50M,1000,Free,0,Everyone,Strategy,16-Mar-18
UnionLeague,FAMILY,4,939,38M,10000,Free,0,Everyone,Role Playing,08-Jun-18
LearnEnglishWordsFree,EDUCATION,4.6,172640,14M,5000000,Free,0,Everyone,Education,02-May-18
KhanAcademy,EDUCATION,4.6,85375,21M,5000000,Free,0,Everyone,Education,27-Jul-18
CallFreeFreeCall,COMMUNICATION,4.3,30209,15M,5000000,Free,0,Everyone,Communication,28-Jul-18
CricketVisualVoicemail,COMMUNICATION,3.9,13698,5.1M,10000000,Free,0,Everyone,Communication,02-Jul-18
BeautySelfieCamera,BEAUTY,4.2,2225,52M,500000,Free,0,Everyone,Beauty,28-Feb-18
FacialWrinkleReduction,BEAUTY,4.6,184,21M,10000,Free,0,Everyone,Beauty,02-Jul-18
BukalapakBuyandSellOnline,SHOPPING,4.4,662287,21M,10000000,Free,0,Everyone,Shopping,03-Aug-18
BuscapOffersanddiscounts,SHOPPING,4.4,108592,8.3M,10000000,Free,0,Everyone,Shopping,24-Jul-18
Goldentelegram,SOCIAL,4.3,374,20M,50000,Free,0,Everyone,Social,30-Jul-18
FindSaveLocalShopping,SHOPPING,4,4602,6.2M,500000,Free,0,Everyone,Shopping,22-Dec-17
PrimeDelivery,MEDICAL,5,3,53M,10,Free,0,Everyone,Medical,13-Jul-18
GalaxiesofHope,MEDICAL,5,2,24M,50,Free,0,Everyone,Medical,27-Jul-18
TabletReminder,MEDICAL,5,4,2.5M,5,Free,0,Everyone,Medical,03-Aug-18
ModclothUniqueIndieWomensFashionStyle,SHOPPING,4.2,5121,8.8M,500000,Free,0,Everyone,Shopping,13-Jul-18
IbottaCashBackSavingsRewardsCouponsApp,SHOPPING,4.5,315908,52M,10000000,Free,0,Everyone,Shopping,01-Aug-18
MagazineLuizaOnlineShopping,SHOPPING,4.3,109124,22M,10000000,Free,0,Everyone,Shopping,02-Aug-18
ZALORAFashionShopping,SHOPPING,4.2,142512,15M,10000000,Free,0,Everyone,Shopping,25-Jul-18
DermatologyAtlasColoredIllustrative,MEDICAL,5,3,20M,100,Free,0,Everyone,Medical,19-Jul-18
CochraneLibrary,MEDICAL,3.7,3,10.0M,100,Free,0,Everyone,Medical,17-Jul-18
InterpretChestXRayWithCases,MEDICAL,4.6,5,11M,100,Free,0,Everyone,Medical,03-Aug-18
BasicsofOrthopaedics,MEDICAL,5,1,5.6M,10,Free,0,Everyone,Medical,27-Jul-18
MessagesTextandVideoChatforMessenger,SOCIAL,4.4,49173,4.0M,10000000,Free,0,Everyone,Social,04-Jun-18
tkr,MEDICAL,4.6,17,14M,1000,Free,0,Everyone,Medical,11-Jul-18
HideSomethingPhotoVideo,SOCIAL,4.6,225103,5.3M,5000000,Free,0,Everyone,Social,13-Jun-18
LippincottNursingAdvisor,MEDICAL,3.8,343,26M,50000,Free,0,Everyone,Medical,01-May-18
CTScanCrossSectionalAnatomy,MEDICAL,4.3,10,46M,100,Free,0,Everyone,Medical,19-Jul-18
TinnitusAlleviator,MEDICAL,3.1,82,42M,5000,Free,0,Everyone,Medical,23-Dec-17
NursingCentral,MEDICAL,4.3,168,5.8M,10000,Free,0,Everyone,Medical,29-Jan-18
ChristellaVoiceUp,MEDICAL,4.1,38,70M,5000,Free,0,Everyone,Medical,12-Jul-18
DavissDrugGuide,MEDICAL,3.9,272,6.4M,50000,Free,0,Everyone,Medical,11-Dec-17
abeoCoder,MEDICAL,3.1,83,3.2M,10000,Free,0,Everyone,Medical,30-Jul-18
StocardRewardsCardsWallet,SHOPPING,4.6,284725,20M,10000000,Free,0,Everyone,Shopping,31-Jul-18
CallControlCallBlocker,COMMUNICATION,4.4,93825,11M,5000000,Free,0,Everyone,Communication,05-Jul-18
SyncMECallerIDBlock,COMMUNICATION,4.5,205739,17M,5000000,Free,0,Everyone,Communication,26-Jul-18
DaBangRentalHomesinKorea,HOUSE_AND_HOME,4.4,23013,26M,5000000,Free,0,Everyone,House & Home,17-Jul-18
CallAppCallerIDBlockerPhoneCallRecorder,COMMUNICATION,4.4,483565,20M,10000000,Free,0,Everyone,Communication,29-Jul-18
WhoscallCallerIDBlock,COMMUNICATION,4.4,552441,29M,10000000,Free,0,Everyone,Communication,01-Aug-18
textPlusFreeTextCalls,SOCIAL,4.1,382120,28M,10000000,Free,0,Everyone,Social,26-Jul-18
FreephonecallsfreetextingSMSonfreenumber,SOCIAL,4.5,412725,35M,10000000,Free,0,Everyone,Social,31-Jul-18
CJmall,SHOPPING,3.6,18252,10M,10000000,Free,0,Everyone,Shopping,06-Aug-18
HomeShoppingOnlyinappsoffoff,SHOPPING,4.2,42750,9.9M,10000000,Free,0,Everyone,Shopping,04-Aug-18
ShopeeNoOnlineShopping,SHOPPING,4.3,94294,30M,10000000,Free,0,Everyone,Shopping,23-Jul-18
ShopeeNoOnlineShopping,SHOPPING,4.2,608753,30M,10000000,Free,0,Everyone,Shopping,23-Jul-18
GSSHOP,SHOPPING,3.8,44255,15M,10000000,Free,0,Everyone,Shopping,03-Aug-18
WishShoppingMadeFun,SHOPPING,4.5,6210998,15M,100000000,Free,0,Everyone,Shopping,03-Aug-18
Shrimpskinshoppingspendlessbuybetter,SHOPPING,4.2,106798,30M,5000000,Free,0,Everyone,Shopping,23-Jul-18
OLXBuyandSell,SHOPPING,4.2,857923,18M,50000000,Free,0,Everyone,Shopping,31-Jul-18
DiscoverMobile,FINANCE,4.6,87951,68M,5000000,Free,0,Everyone,Finance,23-Jul-18
PopeyesApp,FOOD_AND_DRINK,3.7,61,11M,50000,Free,0,Everyone,Food & Drink,23-Jul-18
GoBank,FINANCE,4.4,5950,12M,500000,Free,0,Everyone,Finance,01-Jun-18
PeriodTrackerCluePeriodandOvulationTracker,HEALTH_AND_FITNESS,4.8,570242,20M,10000000,Free,0,Everyone,Health & Fitness,02-Aug-18
PizzaHut,FOOD_AND_DRINK,4.4,321134,30M,10000000,Free,0,Everyone,Food & Drink,12-Jun-18
TheForkRestaurantsbookingandspecialoffers,FOOD_AND_DRINK,4.3,37517,17M,5000000,Free,0,Everyone,Food & Drink,20-Jul-18
PedometerStepCounterWeightLossTrackerApp,HEALTH_AND_FITNESS,4.6,548021,27M,10000000,Free,0,Everyone,Health & Fitness,02-Aug-18
StepCounterPedometerFreeCalorieCounter,HEALTH_AND_FITNESS,4.7,117925,7.0M,10000000,Free,0,Everyone,Health & Fitness,24-Jul-18
RunningJogging,HEALTH_AND_FITNESS,4.5,6238,3.9M,500000,Free,0,Everyone,Health & Fitness,30-Jul-18
Technutricaloriecounterdietandcarbtracker,HEALTH_AND_FITNESS,4.4,70416,23M,5000000,Free,0,Everyone,Health & Fitness,27-Jul-18
TalkingAngela,ENTERTAINMENT,3.7,1828284,52M,100000000,Free,0,Everyone,Entertainment,12-Jul-18
HelloTalkChatSpeakLearnForeignLanguages,EDUCATION,4.4,84309,41M,5000000,Free,0,Everyone,Education,25-Jul-18
ClassDojo,EDUCATION,4.4,148550,59M,10000000,Free,0,Everyone,Education;Education,03-Aug-18
WorkoutTrackerGymTrainerFitnessLogBook,HEALTH_AND_FITNESS,4.6,5420,21M,500000,Free,0,Everyone,Health & Fitness,05-Jun-18
WeightWatchersMobile,HEALTH_AND_FITNESS,4.2,270267,58M,5000000,Free,0,Everyone,Health & Fitness,31-Jul-18
CyclingBikeTracker,HEALTH_AND_FITNESS,4.5,9116,4.0M,500000,Free,0,Everyone,Health & Fitness,30-Jul-18
LoseBellyFatHomeAbsFitnessWorkout,HEALTH_AND_FITNESS,4.6,199,8.8M,50000,Free,0,Everyone,Health & Fitness,24-Jul-18
FabulousMotivateMeMeditateRelaxSleep,HEALTH_AND_FITNESS,4.6,205299,31M,5000000,Free,0,Everyone,Health & Fitness,16-Jul-18
CanvaPosterbannercardmakergraphicdesign,ART_AND_DESIGN,4.7,174531,24M,10000000,Free,0,Everyone,Art & Design,31-Jul-18
PopsicleSticksandSimilarDIYCraftIdeas,ART_AND_DESIGN,4.2,26,12M,10000,Free,0,Everyone,Art & Design,03-Jan-18
HipChatChatBuiltforTeams,BUSINESS,3.8,5868,20M,500000,Free,0,Everyone,Business,03-Jul-18
Zenefits,BUSINESS,4.2,296,14M,50000,Free,0,Everyone,Business,15-Jun-18
FastScannerFreePDFScan,BUSINESS,4.5,103755,14M,10000000,Free,0,Everyone,Business,11-Jul-18
PhotoDesignerWriteyournamewithshapes,ART_AND_DESIGN,4.7,3632,5.5M,500000,Free,0,Everyone,Art & Design,31-Jul-18
ibisPaintX,ART_AND_DESIGN,4.6,224399,31M,10000000,Free,0,Everyone,Art & Design,30-Jul-18
HDMickeyMinnieWallpapers,ART_AND_DESIGN,4.7,118,23M,50000,Free,0,Everyone,Art & Design,07-Jul-18
GooglePrimer,BUSINESS,4.4,62272,18M,10000000,Free,0,Everyone,Business,26-Jun-18
CurriculumvitaeAppCVBuilderFreeResumeMaker,BUSINESS,4.5,4458,3.9M,500000,Free,0,Everyone,Business,08-Jul-18
OfficeSuiteFreeOfficePDFEditor,BUSINESS,4.3,1002861,35M,100000000,Free,0,Everyone,Business,02-Aug-18
PolarisOfficeforLG,BUSINESS,4.2,30847,55M,5000000,Free,0,Everyone,Business,08-Feb-18
RecipesPastriesandhomemadepiesMorethanrecipesforpastries,FOOD_AND_DRINK,4.7,14065,7.1M,500000,Free,0,Everyone,Food & Drink,12-Jun-18
ChefRecipesCooking,FOOD_AND_DRINK,4.1,32405,12M,5000000,Free,0,Everyone,Food & Drink,03-Jul-18
SarashpazPapionCookingwithChefBowls,FOOD_AND_DRINK,4.8,1250,13M,50000,Free,0,Everyone,Food & Drink,28-Jul-18
OxfordDictionaryofEnglishFree,BOOKS_AND_REFERENCE,4.1,363934,7.1M,10000000,Free,0,Everyone,Books & Reference,11-Jul-18
TeachMeAnatomy,MEDICAL,4.7,9945,97M,500000,Free,0,Everyone,Medical,05-Jul-18
SuperHearingSuperEarAmplifier,MEDICAL,4.1,21,20M,1000,Free,0,Everyone,Medical,11-Jun-18
LabCorpPatient,MEDICAL,3.6,27,28M,10000,Free,0,Everyone,Medical,19-Apr-18
SonicCloudHearingApp,MEDICAL,4.4,15,39M,1000,Free,0,Everyone,Medical,19-Jul-18
MinuteClinicalConsult,MEDICAL,4.1,84,6.1M,10000,Free,0,Everyone,Medical,11-Dec-17
ClearCareGoCaregiver,MEDICAL,4.2,1746,16M,50000,Free,0,Everyone,Medical,25-Jul-18
MyCalendarPeriodTracker,MEDICAL,4.7,156410,14M,5000000,Free,0,Everyone,Medical,03-Aug-18
BloodDonor,MEDICAL,4.2,4476,20M,500000,Free,0,Everyone,Medical,31-Jul-18
BloodPressure,MEDICAL,4.2,33033,7.4M,5000000,Free,0,Everyone,Medical,24-Jul-18
Diarywithlock,LIFESTYLE,4.6,815893,4.4M,10000000,Free,0,Everyone,Lifestyle,30-Jun-18
Zara,LIFESTYLE,4.3,95904,33M,10000000,Free,0,Everyone,Lifestyle,30-Jul-18
HomestylerInteriorDesignDecoratingIdeas,LIFESTYLE,4.1,78298,29M,5000000,Free,0,Everyone,Lifestyle,02-Aug-18
AngryBirds,GAME,4.6,3883589,57M,100000000,Free,0,Everyone,Casual,26-Jul-18
LudoDz,GAME,4.5,17,28M,500,Free,0,Everyone,Board,27-Aug-17
GtoGConverterSimulator,TOOLS,4.2,268,2.4M,10000,Free,0,Everyone,Tools,21-Feb-18
TuberculoseDz,MEDICAL,4.9,26,6.1M,1000,Free,0,Everyone,Medical,06-Nov-16
DZPopupVideoPlayer,VIDEO_PLAYERS,4.5,83,4.5M,5000,Free,0,Everyone,Video Players & Editors,16-May-18
TNEBReading,TOOLS,4.1,28,2.5M,10000,Free,0,Everyone,Tools,19-Oct-17
DogRunPetDogSimulator,GAME,4.7,48615,24M,10000000,Free,0,Everyone,Simulation;Action & Adventure,22-May-18
LINEOneLinewithOneTouch,GAME,4.6,214878,10M,10000000,Free,0,Everyone,Board,03-Aug-18
FruitBlockPuzzleLegend,GAME,4.6,125647,33M,10000000,Free,0,Everyone,Casual,23-Jul-18
SweetFruitCandy,GAME,4.5,197540,29M,10000000,Free,0,Everyone,Puzzle,16-Jul-18
MARCASportsLeaderDiary,SPORTS,3.9,76346,14M,5000000,Free,0,Everyone,Sports,25-Jul-18
PrettyMakeupBeautyPhotoEditorSnappyCamera,PHOTOGRAPHY,4.5,26361,29M,5000000,Free,0,Everyone,Photography,25-Jul-18
BeautyPlusEasyPhotoEditorSelfieCamera,PHOTOGRAPHY,4.4,3158047,53M,100000000,Free,0,Everyone,Photography,31-Jul-18
ATTNavigatorMapsTraffic,TRAVEL_AND_LOCAL,3.6,32862,14M,10000000,Free,0,Everyone,Travel & Local,06-Dec-16
NTES,TRAVEL_AND_LOCAL,4.3,165299,5.4M,10000000,Free,0,Everyone,Travel & Local,30-Jul-18
ColorTouchEffects,PHOTOGRAPHY,3.8,167652,12M,10000000,Free,0,Everyone,Photography,23-Apr-18
BlurImageBackgroundEditorBlurPhotoEditor,PHOTOGRAPHY,4.4,62421,9.6M,5000000,Free,0,Everyone,Photography,28-Jul-18
MoonyLabPrintPhotosBooksMagnets,PHOTOGRAPHY,4.7,1320,9.5M,50000,Free,0,Everyone,Photography,27-Jun-18
LightXPhotoEditorPhotoEffects,PHOTOGRAPHY,4.7,259450,17M,10000000,Free,0,Everyone,Photography,24-May-18
GolfshotGolfGPSTeeTimes,SPORTS,4.3,7543,25M,500000,Free,0,Everyone,Sports,11-Jul-18
ScoresLiveScores,SPORTS,4.6,666521,25M,10000000,Free,0,Everyone,Sports,29-Jul-18
NBCSports,SPORTS,3.1,78442,25M,5000000,Free,0,Everyone,Sports,22-Jun-18
MUTVManchesterUnitedTV,SPORTS,4.4,4549,24M,500000,Free,0,Everyone,Sports,01-Aug-18
Poynt,TRAVEL_AND_LOCAL,4,26665,10M,5000000,Free,0,Everyone,Travel & Local,29-Mar-18
DespegarcomHotelsandFlights,TRAVEL_AND_LOCAL,4.4,150932,27M,10000000,Free,0,Everyone,Travel & Local,30-Jul-18
YatraFlightsHotelsBusTrainsCabs,TRAVEL_AND_LOCAL,4.5,251037,26M,10000000,Free,0,Everyone,Travel & Local,05-Aug-18
NCAASports,SPORTS,3.9,4272,16M,500000,Free,0,Everyone,Sports,23-Apr-18
TennisNewsandScores,SPORTS,4.3,101,3.9M,10000,Free,0,Everyone,Sports,15-Jul-18
beINSPORTSTR,SPORTS,4,135763,13M,10000000,Free,0,Everyone,Sports,02-Aug-18
PremierLeagueOfficialApp,SPORTS,4.3,63580,24M,5000000,Free,0,Everyone,Sports,20-Jul-18
AllFootballLatestNewsVideos,SPORTS,4.6,152867,17M,10000000,Free,0,Everyone,Sports,03-Aug-18
GollerCepte,SPORTS,4.7,25172,30M,500000,Free,0,Everyone,Sports,23-May-18
CristianoRonaldoWallpaper,SPORTS,4.6,1733,19M,500000,Free,0,Everyone,Sports,17-Jul-18
TrafficRacer,GAME,4.5,5387639,53M,100000000,Free,0,Everyone,Racing,27-Feb-18
HelloStars,GAME,4.6,101686,31M,10000000,Free,0,Everyone,Puzzle,04-Aug-18
BaseballBoy,GAME,3.4,148177,78M,10000000,Free,0,Everyone,Arcade,27-Jul-18
TriviaCrack,GAME,4.5,6427773,95M,100000000,Free,0,Everyone,Trivia,03-Aug-18
DrawIn,GAME,4.2,46416,73M,10000000,Free,0,Everyone,Arcade,23-Jul-18
ColorRoad,GAME,4.1,84911,71M,10000000,Free,0,Everyone,Arcade,19-Jul-18
JohnsHopkinsGuidesABX,MEDICAL,4.7,73,6.3M,10000,Free,0,Everyone,Medical,08-Dec-17
LoveBalls,GAME,4.2,360630,40M,50000000,Free,0,Everyone,Puzzle,31-Jul-18
Cardboard,LIBRARIES_AND_DEMO,4.2,130272,50M,10000000,Free,0,Everyone,Libraries & Demo,14-Mar-16
TheCube,GAME,4.2,70226,38M,5000000,Free,0,Everyone,Arcade,25-Jul-18
MergeDragons,GAME,4.5,214777,91M,5000000,Free,0,Everyone,Puzzle,30-Jul-18
Hemnet,HOUSE_AND_HOME,3.6,4087,9.2M,500000,Free,0,Everyone,House & Home,16-Jul-18
RadPadApartmentFinderApp,HOUSE_AND_HOME,4.4,6896,35M,500000,Free,0,Everyone,House & Home,30-Aug-17
Vs,LIBRARIES_AND_DEMO,3.2,1919,8.1M,500000,Free,0,Everyone,Libraries & Demo,11-Jul-18
CookingMadnessAChefsRestaurantGames,GAME,4.7,358817,49M,10000000,Free,0,Everyone,Arcade,30-Jul-18
ZombieCatchers,GAME,4.7,990491,75M,10000000,Free,0,Everyone,Action,24-May-18
BarbieFashionCloset,GAME,4.1,68057,85M,10000000,Free,0,Everyone,Casual;Creativity,30-Jul-18
FlowFree,GAME,4.3,1295557,11M,100000000,Free,0,Everyone,Puzzle,11-Apr-18
AngryBirdsClassic,GAME,4.4,5566669,97M,100000000,Free,0,Everyone,Arcade,24-May-18
Wordscapes,GAME,4.8,230710,87M,10000000,Free,0,Everyone,Word,02-Aug-18
RolltheBallslidepuzzle,GAME,4.5,1385093,35M,100000000,Free,0,Everyone,Puzzle,02-Aug-18
PhotoEditorbyAviary,PHOTOGRAPHY,4.4,1490732,21M,50000000,Free,0,Everyone,Photography,19-Jul-18
BlurImageBackground,PHOTOGRAPHY,3.9,129272,11M,10000000,Free,0,Everyone,Photography,30-Jul-18
RetroSelfieSelfieEditor,PHOTOGRAPHY,4.1,106080,35M,10000000,Free,0,Everyone,Photography,27-Jun-18
AngryBirdsRio,GAME,4.4,2610526,46M,100000000,Free,0,Everyone,Arcade,03-Jul-18
HelixJump,GAME,4.2,1497361,33M,100000000,Free,0,Everyone,Action,09-Apr-18
TalkingTomGoldRun,GAME,4.6,2698348,78M,100000000,Free,0,Everyone,Action,31-Jul-18
NewYAHTZEEWithBuddiesDiceGame,GAME,4.1,42079,93M,5000000,Free,0,Everyone,Board,05-Jul-18
WordLink,GAME,4.6,216675,30M,10000000,Free,0,Everyone,Word,01-Aug-18
SonicDash,GAME,4.5,3778921,75M,100000000,Free,0,Everyone,Arcade,26-Jul-18
MyTalkingAngela,GAME,4.5,9881829,99M,100000000,Free,0,Everyone,Casual,03-Jul-18
CuttheRopeFULLFREE,GAME,4.4,2123381,49M,100000000,Free,0,Everyone,Puzzle,05-Jul-18
Solitaire,GAME,4.7,254258,23M,10000000,Free,0,Everyone,Card,01-Aug-18
CandyCrushSaga,GAME,4.4,22426677,74M,500000000,Free,0,Everyone,Casual,05-Jul-18
HelloKittyNailSalon,GAME,4.2,369203,24M,50000000,Free,0,Everyone,Casual;Pretend Play,17-Apr-18
CandyCrushSodaSaga,GAME,4.4,6198563,67M,100000000,Free,0,Everyone,Casual,10-Jul-18
PACMAN,GAME,4.2,685981,37M,100000000,Free,0,Everyone,Arcade,15-May-18
ArchosFileManager,PRODUCTIVITY,4,2131,2.3M,5000000,Free,0,Everyone,Productivity,22-Apr-16
WeeksHabitGoalTracker,PRODUCTIVITY,4.4,6011,4.3M,500000,Free,0,Everyone,Productivity,19-Dec-15
MapandRouterBadge,MAPS_AND_NAVIGATION,4.4,3652,32M,500000,Free,0,Everyone,Maps & Navigation,25-Jul-18
MiAIArtificialIntelligenceAssistant,PRODUCTIVITY,3.7,3,7.5M,100,Free,0,Everyone,Productivity,01-Mar-18
AJCam,PHOTOGRAPHY,5,44,2.8M,100,Free,0,Everyone,Photography,23-Jan-18
SMSAIBot,TOOLS,3.8,89,3.9M,10000,Free,0,Everyone,Tools,01-Jul-18
VRAGRacingforCardboard,GAME,3.4,13,27M,1000,Free,0,Everyone,Racing,29-Sep-16
LakesideAGMoultrie,LIFESTYLE,5,3,8.6M,50,Free,0,Everyone,Lifestyle,23-May-17
AVGCleanerSpeedBatteryMemoryBooster,PRODUCTIVITY,4.4,1188154,24M,10000000,Free,0,Everyone,Productivity,14-Jun-18
WaterfallLiveWallpaper,PERSONALIZATION,4.1,112977,13M,10000000,Free,0,Everyone,Personalization,22-May-18
FlowersLiveWallpaper,PERSONALIZATION,4.1,118459,3.3M,10000000,Free,0,Everyone,Personalization,27-Oct-17
ButterflyLiveWallpaper,PERSONALIZATION,4.1,35771,3.5M,5000000,Free,0,Everyone,Personalization,04-May-18
iKeyboardemojiemoticons,PERSONALIZATION,4.5,624924,24M,10000000,Free,0,Everyone,Personalization,01-Aug-18
GlowingFlowersLiveWallpaper,PERSONALIZATION,4.2,66730,7.0M,5000000,Free,0,Everyone,Personalization,21-May-18
EmojiKeyboardCuteEmojiGIFStickerEmoticon,PERSONALIZATION,4.7,114851,20M,10000000,Free,0,Everyone,Personalization,20-Jul-18
DiamondZipperLockScreen,PERSONALIZATION,4.3,71688,12M,10000000,Free,0,Everyone,Personalization,11-Jun-18
GrabDriver,MAPS_AND_NAVIGATION,4.2,301413,48M,5000000,Free,0,Everyone,Maps & Navigation,01-Aug-18
RingtonesWallpapersforMe,PERSONALIZATION,4.2,89342,29M,10000000,Free,0,Everyone,Personalization,30-Jan-18
HesabafSendmoneyinAfghanistan,FINANCE,4.7,51,11M,1000,Free,0,Everyone,Finance,15-Apr-18
